ENST00000329117.5	BCAN	1	156615846	156628926	2736	13	4.99466413696e-05	1.50573788359e-05	3.26613963746e-05	1.70606359952e-06	5.21802559618e-07	2.82468403513e-06	5.05255019427e-06
ENST00000368194.3	ARHGEF11	1	156905791	157014122	4689	41	7.2715326943e-05	1.95550921468e-05	4.86811046558e-05	2.60868835305e-06	1.87044178734e-06	8.92595866697e-06	1.34050888074e-05
ENST00000368352.5	RUSC1	1	155291564	155300362	2709	9	4.88211071998e-05	1.52269155727e-05	3.19379708695e-05	1.31055059739e-06	3.456701601e-07	1.93898420737e-06	3.59520496486e-06
ENST00000367573.2	CACNA1E	1	181452880	181767970	6942	48	0.000109883452107	2.99405496327e-05	7.42437101208e-05	3.48821695123e-06	2.21097540249e-06	1.20990489028e-05	1.77982412565e-05
ENST00000367696.2	RC3H1	1	173907858	173962123	3402	19	4.61383193662e-05	1.12783172871e-05	3.09067004e-05	3.15871939687e-06	7.94582282326e-07	4.58466269553e-06	8.53796437473e-06
ENST00000367840.3	DCAF6	1	167906149	168044673	2856	22	3.53560816553e-05	8.46702030549e-06	2.3754185197e-05	2.32792512559e-06	8.06951027248e-07	5.12711011207e-06	8.26198626491e-06
ENST00000311223.5	GLUL	1	182353539	182357872	1122	6	1.86915470644e-05	4.55199300224e-06	1.33552536299e-05	5.58932593772e-07	2.25367838454e-07	1.51789468672e-06	2.30219511894e-06
ENST00000367816.1	ATP1B1	1	169076067	169100793	912	6	1.3798449779e-05	3.75609270134e-06	8.8667734894e-06	9.55345518768e-07	2.20238069554e-07	1.40748552577e-06	2.58306911409e-06
ENST00000338920.4	PRRC2C	1	171481227	171560986	8454	33	9.17845042827e-05	2.26382136265e-05	6.23098071917e-05	5.67453805317e-06	1.16194541125e-06	7.8523939454e-06	1.46888774098e-05
ENST00000358823.2	CAMSAP2	1	200708955	200827187	4437	17	5.49534725281e-05	1.38347569292e-05	3.79620184442e-05	2.45513251874e-06	7.01564635988e-07	4.73573880226e-06	7.89243595698e-06
ENST00000367033.3	PLXNA2	1	208200587	208391267	5685	31	0.000102006026527	3.08423232265e-05	6.7074253471e-05	2.75212069568e-06	1.33732913335e-06	8.95575315452e-06	1.30452029835e-05
ENST00000367296.4	NAV1	1	201617796	201789060	5634	30	9.32777190663e-05	2.79745070699e-05	6.15941454544e-05	2.44434911131e-06	1.26471743071e-06	8.3970184373e-06	1.21060849793e-05
ENST00000422435.2	KIF21B	1	200943222	200992511	4914	35	9.39720834526e-05	2.74912145543e-05	6.19044504495e-05	3.00868235858e-06	1.56773609016e-06	9.75784338365e-06	1.43342618324e-05
ENST00000367175.1	LRRN2	1	204586978	204589120	2142	1	3.74111486529e-05	1.07469555789e-05	2.57164944316e-05	9.47698642307e-07	0.0	2.83827124025e-07	1.23152576633e-06
ENST00000357681.5	ATP2B4	1	203652333	203708982	3618	20	5.6114172119e-05	1.52918251916e-05	3.79243292904e-05	1.90691484014e-06	9.9110279688e-07	5.65132224208e-06	8.5493398791e-06
ENST00000271751.4	KCNH1	1	210856622	211307287	2970	11	4.72853588192e-05	1.36897740759e-05	3.17190871063e-05	1.42329684592e-06	4.53200791073e-07	3.22190911761e-06	5.0984067546e-06
ENST00000366574.2	RYR2	1	237205821	237995947	14904	105	0.000193596408677	5.35910565049e-05	0.000128641184451	7.30221936048e-06	4.06194836084e-06	3.46388811407e-05	4.6003048862e-05
ENST00000258229.9	PCNXL2	1	233120049	233431224	6414	34	9.08682645346e-05	2.76776466532e-05	5.8462161936e-05	3.22447704627e-06	1.50397889905e-06	1.10033967909e-05	1.57318527363e-05
ENST00000366769.3	CDC42BPA	1	227181968	227504883	5160	36	6.51090223696e-05	1.65174682272e-05	4.3636700215e-05	3.44304571988e-06	1.51180820757e-06	1.13510138367e-05	1.63058677642e-05
ENST00000366630.1	SIPA1L2	1	232534872	232651085	5169	21	8.52486804294e-05	2.6529566957e-05	5.4566824936e-05	3.14208970161e-06	1.01019883482e-06	6.77591682927e-06	1.09282053657e-05
ENST00000366539.1	AKT3	1	243668550	244006472	1440	13	1.73623892982e-05	4.03032157796e-06	1.1841740885e-05	9.76232272786e-07	5.14094562446e-07	4.39649200266e-06	5.88681883789e-06
ENST00000272233.4	RHOB	2	20647226	20647817	591	1	1.73835186556e-05	6.27661240128e-06	1.08702333255e-05	2.36672928833e-07	0.0	2.86447808979e-08	2.65317709731e-07
ENST00000264712.3	KIF3C	2	26151846	26204786	2382	8	4.4088415764e-05	1.28629679287e-05	2.96935412409e-05	1.21889711775e-06	3.13009476557e-07	2.90462257722e-07	1.82236885202e-06
ENST00000421745.2	BIRC6	2	32582229	32842971	14574	74	0.000164935673507	4.42008239978e-05	0.000111295263026	6.57573811115e-06	2.86384837183e-06	3.3581104299e-06	1.27976969129e-05
ENST00000338086.5	PUM2	2	20451345	20527121	3195	20	4.10749941921e-05	1.04095470348e-05	2.78823558479e-05	1.81238193273e-06	9.70709376565e-07	5.68329545588e-07	3.35142085488e-06
ENST00000406961.1	NCOA1	2	24881546	24991260	4326	19	5.70765493945e-05	1.54729458082e-05	3.82048321406e-05	2.58273793037e-06	8.16033515335e-07	6.57347244375e-07	4.05611869008e-06
ENST00000359541.2	GTF3C2	2	27549541	27566421	2736	18	3.95967559339e-05	9.83730514526e-06	2.63372400317e-05	2.56775955912e-06	8.54451197856e-07	6.88141329599e-07	4.11035208658e-06
ENST00000428368.2	MYT1L	2	1795638	1983549	3555	20	5.53990500519e-05	1.7780583856e-05	3.53060755984e-05	1.46704473433e-06	8.45345863231e-07	5.24497939425e-08	2.36484039151e-06
ENST00000337526.6	RTN4	2	55200291	55277436	3579	9	4.39469828687e-05	1.35907517153e-05	2.88879471732e-05	1.12820768651e-06	3.40076293667e-07	6.89511887968e-07	2.15779586814e-06
ENST00000233099.5	HEATR5B	2	37208632	37310557	6216	35	8.48574532876e-05	2.15242600752e-05	5.73658207822e-05	4.47646724214e-06	1.49090518804e-06	1.80948809591e-06	7.77686052608e-06
ENST00000409085.4	AAK1	2	69703000	69870172	2886	21	3.29466933174e-05	9.32957832124e-06	2.16489712779e-05	1.22675671038e-06	7.41387007851e-07	2.0319440223e-06	4.00008774053e-06
ENST00000356805.4	SPTBN1	2	54753555	54895706	7095	35	0.000123363150804	3.6527943971e-05	8.12544447099e-05	3.92606858914e-06	1.65469353353e-06	2.66394194804e-06	8.2447040707e-06
ENST00000404971.1	NRXN1	2	50149081	51255411	4644	23	7.26612207932e-05	2.22740975291e-05	4.70996214254e-05	2.36722261539e-06	9.20279223274e-07	1.61871613339e-06	4.90621797206e-06
ENST00000403092.1	SLC8A1	2	40342392	40657420	2922	10	3.91632742648e-05	1.10627035644e-05	2.65288616521e-05	1.17304595429e-06	3.98663094027e-07	5.60687597462e-07	2.13239664578e-06
ENST00000306156.3	PRKCE	2	45879239	46412020	2214	15	4.16764442098e-05	1.27229661586e-05	2.72246521208e-05	1.1067249739e-06	6.22100956527e-07	9.62198859748e-07	2.69102479018e-06
ENST00000398571.2	USP34	2	61415236	61697827	10641	80	0.000128149503119	3.25672276861e-05	8.55818673705e-05	6.53418564933e-06	3.46622241276e-06	6.82649564518e-06	1.68269037073e-05
ENST00000074304.5	INPP4A	2	99136511	99204071	2934	24	4.49355176391e-05	1.33854952597e-05	2.93381348378e-05	1.26958766124e-06	9.42299880375e-07	3.30182770057e-06	5.51371524218e-06
ENST00000335681.5	NPAS2	2	101521216	101612044	2475	20	4.2182284919e-05	1.323854825e-05	2.65136407188e-05	1.44185635267e-06	9.88239597526e-07	2.81848909549e-06	5.24858504568e-06
ENST00000361874.3	DCTN1	2	74588625	74607164	3837	32	5.90295606052e-05	1.53302891135e-05	4.02488401452e-05	2.11052760497e-06	1.33990374146e-06	3.31160624949e-06	6.76203759592e-06
ENST00000521871.1	FBXO41	2	73486109	73496758	2628	12	3.55467649566e-05	1.0286763602e-05	2.39754722079e-05	9.18961823307e-07	3.65567323482e-07	1.22344723293e-06	2.50797637971e-06
ENST00000356421.2	AFF3	2	100167935	100720916	3756	23	6.65531988095e-05	2.21103236374e-05	4.15696961037e-05	1.80690252608e-06	1.06627654237e-06	3.20128636011e-06	6.07446542856e-06
ENST00000341068.3	ANAPC1	2	112526867	112638402	5835	47	5.2237228245e-05	1.39847406544e-05	3.47028080866e-05	2.01627944792e-06	1.53340005602e-06	7.34064267466e-06	1.08903221786e-05
ENST00000264160.4	R3HDM1	2	136362415	136481862	3300	24	4.08533947878e-05	1.03584788274e-05	2.77699258323e-05	1.72528891297e-06	9.9970121508e-07	4.54199901963e-06	7.26698914768e-06
ENST00000326016.5	ARHGEF4	2	131688530	131803762	2073	12	3.55941911652e-05	1.0846506734e-05	2.33184145714e-05	9.68333274834e-07	4.60936584916e-07	2.19385296311e-06	3.62312282286e-06
ENST00000558170.2	ZEB2	2	145147017	145274917	3645	9	5.37737980278e-05	1.58309498897e-05	3.57172112263e-05	1.85961052952e-06	3.66026382326e-07	1.8126331856e-06	4.03827009745e-06
ENST00000347699.4	MAP4K4	2	102314542	102507711	3720	30	4.290828545e-05	1.12796405761e-05	2.83325426793e-05	2.09234236169e-06	1.20375983282e-06	4.26444959204e-06	7.56055178656e-06
ENST00000263710.4	CLASP1	2	122098436	122363471	4617	39	6.2257762688e-05	1.66549630806e-05	4.11845296694e-05	2.71083189064e-06	1.70743804735e-06	6.61118468638e-06	1.10294546244e-05
ENST00000357702.5	SAP130	2	128699579	128784737	3252	21	4.85756195075e-05	1.36801281022e-05	3.23895005977e-05	1.63772579861e-06	8.68265008976e-07	3.75080511035e-06	6.25679591794e-06
ENST00000435030.1	KIF5C	2	149633186	149868190	2874	25	3.33210849639e-05	9.46789169834e-06	2.18550899522e-05	1.17598454599e-06	8.22118767443e-07	5.19593983693e-06	7.19404315036e-06
ENST00000397081.3	RAPGEF4	2	173600711	173916495	3036	31	4.44627988835e-05	1.1864660556e-05	2.89466888025e-05	2.13424570999e-06	1.51720381487e-06	7.47614451704e-06	1.11275940419e-05
ENST00000407073.1	MBD5	2	149216327	149270510	4485	10	5.62491713132e-05	1.59199190516e-05	3.81122117807e-05	1.82137088204e-06	3.9566959891e-07	2.0704350206e-06	4.28747550155e-06
ENST00000357398.3	SCN2A	2	166152333	166246334	6018	26	7.81552659533e-05	2.02125487569e-05	5.35740003797e-05	3.15654042166e-06	1.21217639512e-06	5.99474007671e-06	1.03634568935e-05
ENST00000409900.3	CHN1	2	175664843	175869640	1380	13	1.70494984724e-05	4.83301654541e-06	1.13064746362e-05	5.02642092351e-07	4.07365198499e-07	3.16938008369e-06	4.07938737454e-06
ENST00000389759.3	PKP4	2	159389696	159537189	3579	21	5.59329018114e-05	1.6191627571e-05	3.59977345595e-05	2.75459642026e-06	9.88943260682e-07	4.64675090829e-06	8.39029058923e-06
ENST00000360982.2	NCKAP1	2	183790429	183902827	3405	32	4.21077993316e-05	1.06327209231e-05	2.81172249595e-05	1.93381730164e-06	1.42403614743e-06	8.16116998465e-06	1.15190234337e-05
ENST00000418381.1	UBR3	2	170684017	170938353	5667	39	3.64494662229e-05	9.53662500566e-06	2.4199272876e-05	1.92072627844e-06	7.92842062761e-07	9.24205599726e-06	1.19556243385e-05
ENST00000332142.5	KCNH7	2	163228338	163695028	3591	16	4.80481353275e-05	1.28763295393e-05	3.19460061999e-05	2.4350764313e-06	7.90723156912e-07	3.62566145155e-06	6.85146103976e-06
ENST00000304698.5	FAM171B	2	187558900	187627550	2481	8	3.16122260477e-05	8.79888538062e-06	2.13138334621e-05	1.18725184205e-06	3.12255362868e-07	2.08216568813e-06	3.58167289305e-06
ENST00000374580.4	BMPR2	2	203242197	203424669	3117	13	4.09741232734e-05	9.98248479986e-06	2.84525553203e-05	2.00905368383e-06	5.30029469529e-07	3.66788402055e-06	6.20696717391e-06
ENST00000360351.4	MAP2	2	210517894	210595121	5484	12	6.75578148856e-05	1.8720398625e-05	4.61749146565e-05	2.17391191361e-06	4.88589690396e-07	3.5054128918e-06	6.1679144958e-06
ENST00000264380.4	PIKFYVE	2	209136243	209220029	6297	41	8.33966591008e-05	2.0979418533e-05	5.58862478995e-05	4.63204033131e-06	1.89895233705e-06	1.18985278258e-05	1.84295204941e-05
ENST00000332624.3	TRAK2	2	202245265	202285230	2745	15	3.56981579649e-05	8.90463857869e-06	2.40309205251e-05	2.02872394371e-06	7.33874917396e-07	4.2089363401e-06	6.9715352012e-06
ENST00000264276.6	ALS2	2	202566573	202633608	4974	33	6.45827283094e-05	1.76784990072e-05	4.22665218004e-05	3.23860170671e-06	1.39910579507e-06	9.27496614564e-06	1.39126736474e-05
ENST00000283943.5	TRIP12	2	230632269	230744795	5979	40	7.97480602359e-05	2.07794146057e-05	5.36396425506e-05	3.60429441174e-06	1.72470866792e-06	1.28002218587e-05	1.81292249383e-05
ENST00000264051.3	NGEF	2	233744198	233839600	2133	14	3.88882614068e-05	1.1931304685e-05	2.5481298085e-05	9.02533734589e-07	5.73124902161e-07	4.5403138445e-06	6.01597248125e-06
ENST00000312358.7	SPEG	2	220299699	220357508	9804	41	0.000180199681411	5.46339043022e-05	0.00011899684285	4.77708799153e-06	1.79184626784e-06	1.25327716815e-05	1.91017059409e-05
ENST00000302625.4	CDK5R2	2	219824542	219825646	1104	1	3.02340590126e-05	1.13372556637e-05	1.84044926233e-05	4.92310725566e-07	0.0	3.04964804047e-07	7.97275529613e-07
ENST00000392056.3	SPHKAP	2	228846432	229046314	5103	12	7.06333302036e-05	2.12407667345e-05	4.64896355926e-05	2.41256989923e-06	4.9035797732e-07	3.81071092051e-06	6.71363879706e-06
ENST00000373762.3	SLC4A3	2	220492714	220506450	3780	22	6.81416601602e-05	2.07660357238e-05	4.47957889629e-05	1.5950188498e-06	9.84816623829e-07	6.72979665852e-06	9.30963213214e-06
ENST00000304032.8	AGAP1	2	236403330	237032766	2574	18	5.62165045329e-05	1.8310379811e-05	3.51657935653e-05	1.83378788617e-06	9.06543270406e-07	5.91266055967e-06	8.65299171624e-06
ENST00000281821.2	EPHA4	2	222290747	222436968	2961	17	4.55646277964e-05	1.25301417973e-05	3.02185575751e-05	1.98261471059e-06	8.3331371338e-07	5.24356695737e-06	8.05949538133e-06
ENST00000409212.1	SH3BP4	2	235943646	235962460	2892	4	5.35519655268e-05	1.80268588803e-05	3.41725366864e-05	1.2291887418e-06	1.23381218387e-07	1.30936374739e-06	2.66193370757e-06
ENST00000409618.1	ATG9A	2	220085168	220092746	2520	14	4.31799613804e-05	1.20410565944e-05	2.93687836837e-05	1.06674075091e-06	7.03380351422e-07	4.27461726839e-06	6.04473837072e-06
ENST00000316586.4	STK25	2	242435076	242447450	1281	11	2.53576271782e-05	8.02791295086e-06	1.59929881446e-05	7.62505935884e-07	5.74220146826e-07	3.69970161223e-06	5.03642769495e-06
ENST00000498729.2	KIF1A	2	241656780	241737169	5376	48	8.9598583886e-05	2.7233425805e-05	5.86042531726e-05	1.93835810026e-06	1.82254680812e-06	1.60945631195e-05	1.98554680279e-05
ENST00000391975.1	HDLBP	2	242169015	242206284	3807	26	6.32238615214e-05	1.71847200967e-05	4.29436808192e-05	1.84835846853e-06	1.24710213701e-06	8.73558967022e-06	1.18310502758e-05
ENST00000345617.3	HDAC4	2	239974792	240274394	3255	26	6.84851903795e-05	2.34638967529e-05	4.26664472487e-05	1.32687105344e-06	1.02797532441e-06	8.65840381498e-06	1.10132501928e-05
ENST00000360273.2	ATP2B2	3	10370497	10491227	3732	22	7.85056416564e-05	2.57751514576e-05	5.04086744192e-05	1.37770960195e-06	9.4410617778e-07	3.17761084071e-07	2.6395768638e-06
ENST00000302640.8	ITPR1	3	4558175	4887909	8232	59	0.000115645758756	3.42134108675e-05	7.51870666982e-05	3.69907152149e-06	2.5462096693e-06	3.89046102383e-07	6.63432729317e-06
ENST00000287585.6	LHFPL4	3	9543894	9594363	744	3	1.6150797218e-05	5.41968137838e-06	1.02916409384e-05	2.64571337818e-07	1.74903563323e-07	3.97965171238e-08	4.79271418264e-07
ENST00000402198.1	SETD5	3	9470622	9517775	4329	21	5.6111992525e-05	1.41032649344e-05	3.83552177528e-05	2.84718817424e-06	8.06321663561e-07	2.76538781429e-07	3.93004861923e-06
ENST00000287766.4	SLC6A1	3	11058897	11078652	1800	14	3.05155853496e-05	9.71568371496e-06	1.94664462514e-05	7.67108825298e-07	5.66346557859e-07	2.14967076881e-07	1.54842246004e-06
ENST00000468888.2	CLASP2	3	33540122	33759494	4545	39	5.05434619794e-05	1.26146622914e-05	3.38649794803e-05	2.53003202054e-06	1.5337881872e-06	1.81994777736e-06	5.8837679851e-06
